Frame number,13130
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
20.6333,73.5923,-98.004,1115.67,84.7795,-62.6641,946.659,76.9914,-57.4679,436.528,104.71,-181.726,37.207,78.7929,-207.857,-6.459,135.253,-52.206,-25.3069,98.1181,37.5298,-16.1532
20.6417,73.8747,-97.7299,1115.59,85.1062,-62.5069,946.703,77.5576,-57.7321,436.597,104.841,-181.58,37.0849,78.7971,-207.825,-6.44141,135.341,-52.1617,-25.4073,96.1934,36.3327,-15.7124
20.65,74.0919,-97.5474,1115.62,85.646,-62.2343,946.785,78.1254,-58.0965,436.764,104.938,-181.509,37.0545,78.8441,-207.882,-6.48469,135.462,-52.2381,-25.4039,98.1426,37.3552,-16.3486
20.6583,74.4639,-97.3414,1115.62,85.8477,-62.1447,946.897,78.3727,-58.7311,436.586,104.955,-181.43,36.8844,78.8574,-207.847,-6.49255,135.362,-52.1359,-25.3959,98.5784,37.5075,-16.543
20.6667,74.6175,-97.1927,1115.57,86.121,-62.0806,946.907,78.7546,-58.8573,436.795,104.884,-181.44,36.7979,78.8359,-207.915,-6.56784,135.582,-52.2981,-25.4948,98.4267,37.2644,-16.4658
20.675,74.9855,-97.0017,1115.69,86.6683,-61.7864,946.901,79.2313,-59.1844,437.062,104.842,-181.513,36.9055,78.8168,-207.924,-6.57093,135.705,-52.3119,-25.5944,98.3362,37.2535,-16.2911
20.6833,75.318,-96.8048,1115.72,86.8905,-61.9156,946.88,79.3555,-59.385,436.867,104.86,-181.671,36.9049,78.7657,-207.938,-6.57761,135.733,-52.3056,-25.6338,98.382,37.4706,-16.4042
20.6917,75.5526,-96.6578,1115.77,87.1751,-61.8641,946.882,79.6211,-59.5927,436.902,104.835,-181.9,37.0284,78.8492,-207.831,-6.4612,135.725,-52.3037,-25.6273,99.1516,37.1426,-16.8684
20.7,75.7386,-96.5189,1115.81,87.3746,-61.7925,946.939,79.6643,-59.8161,436.852,104.875,-182.152,37.0452,78.796,-207.937,-6.57892,135.607,-52.3185,-25.5566,98.4208,37.4331,-16.3253
20.7083,76.0623,-96.3043,1115.81,87.8146,-61.6083,946.982,79.6877,-59.9297,436.727,104.855,-182.411,37.1323,78.7214,-207.917,-6.51354,135.725,-52.3218,-25.6354,97.9252,38.3176,-17.0576
20.7167,76.2187,-96.2248,1115.83,88.1753,-61.6168,946.826,80.1445,-59.9202,437.03,104.837,-182.508,37.2893,78.8157,-207.968,-6.60944,135.73,-52.3434,-25.6174,98.3725,37.4029,-16.2852
20.725,76.7665,-95.7932,1115.95,88.3735,-61.825,946.676,79.9262,-60.137,437.016,104.834,-182.684,37.3006,78.7894,-207.977,-6.59156,135.772,-52.3695,-25.6941,98.4914,37.2234,-16.302
20.7333,77.0392,-95.8366,1115.85,88.6453,-62.0332,946.511,80.2804,-60.0396,437.051,104.914,-182.785,37.3414,78.7884,-207.994,-6.65241,136.026,-52.2189,-25.5091,98.4745,37.3603,-16.2871
20.7417,77.3754,-95.7281,1115.83,89.2437,-61.8408,946.432,79.9907,-60.213,436.87,104.866,-182.647,37.3635,78.8616,-207.975,-6.60574,135.786,-52.2997,-25.7309,98.4274,37.4027,-16.4506
20.75,77.8799,-95.5034,1115.72,89.4892,-61.9021,946.464,79.9252,-60.362,436.788,104.922,-182.645,37.3164,78.8867,-207.971,-6.61242,135.895,-52.2788,-25.7593,98.4246,37.4325,-16.5119
20.7583,78.2643,-95.4389,1115.55,89.8829,-61.7631,946.492,80.2305,-60.2481,436.927,104.981,-182.577,37.3374,78.8864,-207.947,-6.56193,135.821,-52.2747,-25.7021,98.2161,37.4894,-16.574
20.7667,78.5318,-95.2909,1115.5,90.0659,-61.6828,946.577,80.1895,-60.3241,436.859,105.049,-182.557,37.2182,78.8901,-207.99,-6.63453,135.755,-52.514,-25.7881,100.01,38.3843,-15.6255
20.775,79.0061,-95.1472,1115.42,90.3128,-61.6944,946.51,80.1482,-60.3889,436.828,105.073,-182.414,37.1013,78.9415,-207.974,-6.59025,135.796,-52.2684,-25.7073,98.3615,37.4469,-16.4149
20.7833,79.3398,-95.0307,1115.27,90.6824,-61.52,946.552,80.2962,-60.4117,436.89,105.023,-182.21,37.0627,78.8962,-207.999,-6.65837,135.784,-52.1978,-25.686,96.3029,36.4352,-15.7584
20.7917,79.7219,-94.9441,1115.23,90.7728,-61.4924,946.556,80.19,-60.5338,436.763,105.037,-182.13,36.8598,78.9612,-207.965,-6.56956,135.864,-52.242,-25.7477,98.2327,37.4412,-16.5587
20.8,80.219,-94.827,1115.14,90.9636,-61.3276,946.645,80.133,-60.7878,436.594,105.088,-181.893,36.7681,78.9137,-208.031,-6.61957,135.517,-52.0964,-25.5513,98.5842,37.5868,-16.577
20.8083,80.3381,-94.8725,1115.03,91.354,-61.0561,946.769,80.2987,-60.6888,436.806,105.018,-181.827,36.7135,78.9336,-208.033,-6.61099,135.827,-52.2752,-25.7411,98.4547,37.3991,-16.6365
20.8167,80.9854,-94.7121,1115.06,91.4433,-60.9383,946.809,80.1728,-60.9406,436.825,104.903,-181.729,36.6098,78.908,-208.051,-6.59209,135.909,-52.2861,-25.7451,98.272,37.3069,-16.3543
20.825,81.3775,-94.6967,1115.06,91.7666,-60.7997,946.888,80.5109,-60.721,436.882,104.936,-181.576,36.6192,78.8544,-207.989,-6.55818,135.848,-52.2361,-25.7549,98.3235,37.5888,-16.4532
20.8333,81.7523,-94.607,1115,91.8387,-60.7185,946.922,80.4747,-60.9204,436.774,105.008,-181.674,36.5068,79.0755,-207.994,-6.47575,135.765,-52.2516,-25.7007,99.0424,37.3188,-16.8448
20.8417,82.2291,-94.4024,1115.01,92.138,-60.6081,946.951,80.4259,-61.0526,436.742,105.018,-181.628,36.5297,78.891,-208.021,-6.52075,135.842,-52.2545,-25.7903,98.3528,37.6032,-16.5057
20.85,82.4635,-94.2781,1115,92.4755,-60.3882,946.997,80.6369,-61.083,436.812,105,-181.681,36.6605,78.8447,-208.064,-6.54894,135.781,-52.2485,-25.7392,97.7665,38.605,-17.0959
20.8583,82.7662,-94.0642,1115.02,92.7018,-60.2702,946.974,80.7111,-61.3066,436.735,105.041,-181.71,36.5998,78.8727,-208.027,-6.5161,135.852,-52.2653,-25.783,98.263,37.6323,-16.471
20.8667,83.2719,-93.5702,1115.07,92.8881,-60.2062,946.97,80.7002,-61.4548,436.834,105.036,-181.804,36.6689,78.8748,-208.116,-6.6101,135.803,-52.2485,-25.7351,98.3763,37.4764,-16.2786
20.875,83.3274,-93.5495,1114.98,93.1113,-60.1255,946.972,81.3943,-61.3292,437.069,105.011,-181.924,36.8043,78.8933,-208.07,-6.56599,136.083,-52.1495,-25.7225,98.372,37.5236,-16.463
20.8833,83.6314,-93.2814,1114.98,93.2507,-60.1361,946.887,80.9631,-61.6152,436.674,105.015,-182.002,36.7776,78.8887,-208.069,-6.53517,135.888,-52.2578,-25.9091,98.3756,37.5984,-16.5084
20.8917,83.863,-93.015,1114.92,93.6415,-60.046,946.841,81.2865,-61.6565,436.847,104.983,-182.1,36.9125,78.8752,-208.012,-6.48779,136.056,-52.2278,-25.9796,98.3523,37.6247,-16.5468
20.9,84.179,-92.8315,1114.84,93.4879,-60.2338,946.817,81.2328,-61.818,436.708,104.988,-182.185,36.8793,78.822,-208.03,-6.51824,135.84,-52.2422,-25.8245,98.1555,37.7409,-16.5518
20.9083,84.4105,-92.6335,1114.8,93.7089,-60.3263,946.724,81.3114,-61.8169,436.725,104.971,-182.21,36.8819,78.8312,-208.039,-6.47378,135.896,-52.4774,-26.0195,99.9961,38.5866,-15.8484
20.9167,84.7516,-92.5724,1114.8,94.1758,-60.0758,946.784,81.5517,-61.79,436.864,104.924,-182.194,36.9632,78.8585,-208.045,-6.53022,135.919,-52.1978,-25.7788,98.3111,37.7269,-16.4341
20.925,84.966,-92.4553,1114.71,94.4028,-60.1487,946.753,81.5584,-61.8148,436.811,104.963,-182.192,36.9088,78.8341,-208.047,-6.4699,135.96,-52.1376,-25.9095,96.3233,36.5943,-15.9556
20.9333,85.3646,-92.3662,1114.6,94.6741,-59.9449,946.592,81.5664,-61.8927,436.76,104.943,-182.132,36.8473,78.8387,-208.071,-6.49959,135.911,-52.2152,-25.857,98.2109,37.6878,-16.5586
20.9417,85.5407,-92.3949,1114.53,94.8765,-59.9514,946.594,81.6714,-61.9959,436.764,105.033,-181.942,36.9329,78.8515,-208.066,-6.47533,135.738,-52.0691,-25.8355,98.5953,37.8315,-16.7453
20.95,85.6844,-92.3523,1114.35,95.07,-59.945,946.541,81.5977,-61.9477,436.739,104.973,-181.9,36.757,78.8389,-208.043,-6.48278,135.988,-52.2283,-25.9594,98.4582,37.6295,-16.763
20.9583,86.0796,-92.3071,1114.38,95.284,-59.8842,946.532,81.8291,-62.0173,436.96,104.866,-181.818,36.7744,78.8441,-208.028,-6.38789,136.031,-52.2159,-25.9813,98.2317,37.4969,-16.4343
20.9667,86.4454,-92.1996,1114.32,95.4647,-59.8325,946.56,81.8615,-61.9296,436.816,104.968,-181.72,36.6152,78.905,-208.099,-6.4317,135.927,-52.2152,-25.8896,98.2951,37.8102,-16.4327
20.975,86.7547,-92.0688,1114.24,95.506,-59.7433,946.639,81.9352,-62.0173,436.788,105.001,-181.727,36.5362,78.9209,-207.975,-6.36685,135.929,-52.1918,-25.9524,99.0245,37.5057,-17.0016
20.9833,87.0129,-91.9774,1114.21,95.8341,-59.6077,946.571,82.1479,-62.0532,436.923,104.966,-181.581,36.6021,78.8832,-208.068,-6.46239,135.935,-52.2082,-25.911,98.2837,37.7979,-16.4884
20.9917,87.269,-91.8204,1114.17,95.8982,-59.5372,946.542,81.9791,-62.2227,436.784,105.008,-181.714,36.5611,78.8096,-208.069,-6.34676,135.99,-52.1547,-25.9959,98.0105,38.4403,-16.9547
21,87.5676,-91.6251,1114.12,96.1297,-59.4206,946.62,82.2622,-62.292,436.781,105.065,-181.674,36.4743,78.8955,-208.075,-6.44594,136.007,-52.1873,-25.8986,98.268,37.7868,-16.4688
21.0083,87.8996,-91.248,1114.19,96.2956,-59.2983,946.688,82.3425,-62.368,437.013,105.066,-181.672,36.5562,78.9194,-208.157,-6.49649,135.978,-52.1936,-26.0025,98.3522,37.6489,-16.499
21.0167,87.9367,-91.2994,1114.04,96.4863,-59.1613,946.748,82.6057,-62.3777,437.034,105.083,-181.711,36.5159,78.8977,-208.069,-6.49679,136.255,-52.1001,-25.8524,98.3062,37.6808,-16.5392
21.025,88.0666,-91.1814,1114.03,96.5885,-59.0875,946.758,82.4392,-62.4563,436.873,105.025,-181.631,36.5615,78.9166,-208.046,-6.40225,136.03,-52.1893,-26.0006,98.2741,37.7061,-16.5558
21.0333,88.2395,-91.058,1113.99,97.062,-58.7779,946.623,82.442,-62.6129,436.896,105.067,-181.727,36.5953,78.9163,-208.099,-6.4562,136.123,-52.1682,-26.0029,98.2959,37.7836,-16.4625
21.0417,88.5367,-90.8936,1113.87,96.9537,-58.8648,946.823,82.47,-62.7071,436.819,105.087,-181.79,36.6117,78.8705,-208.023,-6.35338,135.982,-52.1457,-25.984,98.0557,37.8565,-16.763
21.05,88.5313,-90.8138,1113.9,96.997,-58.9811,946.84,82.7959,-62.5713,436.985,105.085,-181.835,36.6904,78.8982,-208.082,-6.45262,135.97,-52.4533,-26.0842,99.8566,38.7592,-15.9218
21.0583,88.7747,-90.715,1113.9,97.2712,-58.7721,946.854,82.7399,-62.724,436.899,105.115,-181.878,36.6281,78.8905,-208.013,-6.40893,136.045,-52.1786,-25.9393,98.2556,37.7671,-16.5743
21.0667,88.9441,-90.5303,1113.79,97.5273,-58.8248,946.94,82.89,-62.7073,436.926,105.125,-181.944,36.6552,78.8911,-208.046,-6.47908,136.049,-52.175,-25.8794,96.2656,36.7483,-15.9202
21.075,89.0594,-90.4676,1113.71,97.6952,-58.643,946.856,83.1854,-62.6354,437.007,105.092,-181.927,36.7492,78.9106,-208.054,-6.47354,135.977,-52.133,-25.9935,98.1319,37.7098,-16.6451
21.0833,89.3052,-90.2894,1113.68,97.861,-58.5439,946.835,83.0812,-62.829,436.851,105.271,-181.842,36.7533,78.8972,-208.055,-6.47914,135.742,-51.9908,-25.9104,98.5013,37.8536,-16.7984
21.0917,89.1435,-90.2994,1113.56,98.0316,-58.5996,946.76,83.2985,-62.6393,436.949,105.143,-181.925,36.6773,78.9105,-208.041,-6.39266,136.121,-52.1713,-26.0257,98.3665,37.7088,-16.7729
21.1,89.5592,-90.1262,1113.61,98.2552,-58.595,946.762,83.1549,-62.8819,436.939,105.061,-181.963,36.6129,78.9051,-208.071,-6.44493,136.048,-52.1878,-25.9849,98.1637,37.5734,-16.3357
21.1083,89.7274,-90.039,1113.58,98.3843,-58.5284,946.717,83.2881,-62.6581,436.852,105.162,-181.896,36.5392,78.9213,-208.037,-6.40082,136.075,-52.1879,-25.997,98.2146,37.8113,-16.5719
21.1167,89.7635,-90.0451,1113.54,98.3787,-58.4863,946.803,83.6441,-62.4986,436.946,105.18,-181.863,36.5468,78.9294,-207.995,-6.47271,136.056,-52.2037,-25.9231,98.9754,37.5483,-16.9632
21.125,89.9018,-89.9808,1113.5,98.7103,-58.4825,946.668,83.6544,-62.3963,436.868,105.175,-181.729,36.513,78.9325,-208.054,-6.43182,136.015,-52.1867,-26.0251,98.2441,37.7799,-16.581
21.1333,90.1754,-89.8718,1113.45,98.7676,-58.4609,946.573,83.5129,-62.2991,436.73,105.178,-181.689,36.5071,78.8289,-208.104,-6.43593,136.056,-52.1806,-25.967,97.8905,38.4577,-16.8599
21.1417,90.3213,-89.8771,1113.44,99.04,-58.4361,946.649,84.0062,-62.0859,436.857,105.199,-181.619,36.505,78.9363,-208.063,-6.46496,136.094,-52.1594,-26.0333,98.2076,37.7973,-16.5924
21.15,90.7031,-89.5421,1113.46,99.1408,-58.4006,946.61,83.7847,-62.0215,436.82,105.23,-181.589,36.4425,78.9254,-208.124,-6.50239,136.067,-52.134,-26.0134,98.2327,37.7164,-16.6009
21.1583,90.6232,-89.7866,1113.34,99.3077,-58.3557,946.651,84.2591,-61.7503,437.046,105.238,-181.555,36.4638,78.9232,-207.999,-6.43593,136.282,-52.0534,-25.8624,98.2679,37.7499,-16.553
21.1667,90.6905,-89.7854,1113.31,99.3799,-58.336,946.604,83.817,-61.7523,436.666,105.219,-181.518,36.4054,78.9031,-207.943,-6.57862,136.048,-52.1615,-25.909,98.2517,37.8399,-16.4701
21.175,91.0355,-89.6055,1113.22,99.7977,-58.0583,946.378,83.9678,-61.6856,436.751,105.222,-181.583,36.477,78.9129,-208.014,-6.42461,136.225,-52.1088,-26.0331,98.2353,37.7783,-16.5934
21.1833,91.1874,-89.5803,1113.11,99.5364,-58.3108,946.603,84.2513,-61.562,436.882,105.201,-181.611,36.5533,78.8753,-208.016,-6.45274,136.009,-52.1748,-25.9625,98.0489,37.8426,-16.6011
21.1917,91.2874,-89.5086,1113.07,99.6269,-58.3423,946.517,84.1045,-61.5113,436.74,105.201,-181.66,36.51,78.9047,-207.991,-6.42014,136.048,-52.4015,-26.1733,99.7897,38.8426,-16.0028
21.2,91.5499,-89.4358,1113.05,99.7864,-58.2032,946.49,84.1094,-61.4992,436.713,105.22,-181.689,36.5043,78.8917,-207.98,-6.51622,136.077,-52.148,-25.9175,98.1913,37.8342,-16.5311
21.2083,91.5726,-89.3409,1112.92,99.8586,-58.3773,946.579,84.4215,-61.3632,436.834,105.245,-181.731,36.5997,78.9276,-208.033,-6.47712,136.061,-52.1257,-25.9208,96.2416,36.8057,-16.1053
21.2167,91.7413,-89.2602,1112.82,100.024,-58.062,946.415,84.2133,-61.5081,436.76,105.215,-181.752,36.5533,78.9271,-207.999,-6.53267,136.065,-52.1415,-25.9683,98.0036,37.8145,-16.7345
21.225,91.7275,-89.2399,1112.75,100.01,-57.9662,946.442,84.5039,-61.4813,436.788,105.341,-181.649,36.6921,78.8974,-207.992,-6.4612,135.819,-51.949,-25.8525,98.4145,37.85,-16.7657
21.2333,91.613,-89.1993,1112.62,100.173,-57.9706,946.373,84.3089,-61.5164,436.759,105.264,-181.777,36.5833,78.9382,-208.042,-6.52033,136.064,-52.1381,-25.9382,98.3004,37.7307,-16.6624
21.2417,92.0614,-89.0282,1112.68,100.24,-57.9919,946.376,84.2462,-61.7949,436.797,105.132,-181.823,36.5799,78.9143,-207.992,-6.44785,136.116,-52.1077,-26.0656,98.0434,37.5343,-16.4734
21.25,92.0936,-88.9759,1112.67,100.297,-57.9215,946.314,84.6395,-61.543,436.844,105.216,-181.769,36.5762,78.9341,-208.016,-6.51443,136.124,-52.1665,-25.932,98.1833,37.8602,-16.5027
21.2583,92.1603,-88.922,1112.62,100.361,-57.7791,946.396,84.5454,-61.7173,436.689,105.281,-181.815,36.4597,79.049,-207.937,-6.43349,136.11,-52.1637,-25.973,98.9182,37.5382,-17.1105
21.2667,92.3596,-88.8145,1112.58,100.46,-57.7825,946.324,84.5463,-61.8251,436.751,105.265,-181.723,36.4357,78.9694,-208.051,-6.57392,136.108,-52.1646,-25.9337,98.1935,37.8381,-16.5268
21.275,92.4009,-88.7988,1112.54,100.467,-57.8265,946.291,84.8871,-61.6678,436.834,105.27,-181.773,36.5315,78.9073,-208.043,-6.56164,136.123,-52.1648,-26.0059,97.6149,38.8349,-17.3072
21.2833,92.5785,-88.7261,1112.47,100.583,-57.7967,946.32,84.8048,-61.7832,436.71,105.32,-181.714,36.4079,78.9865,-208.059,-6.56599,136.13,-52.1296,-26.0321,98.1133,37.7763,-16.5759
21.2917,92.7544,-88.5489,1112.48,100.648,-57.7644,946.302,84.8237,-61.7824,436.891,105.322,-181.628,36.3864,78.96,-208.05,-6.54489,136.153,-52.1351,-26.0419,98.196,37.6863,-16.5653
21.3,92.7241,-88.75,1112.35,100.546,-57.8568,946.198,85.0923,-61.6553,436.911,105.292,-181.585,36.2987,78.9545,-208.027,-6.59233,136.473,-52.0189,-25.7813,98.2163,37.7274,-16.4915
21.3083,92.9529,-88.7094,1112.25,100.997,-57.6345,946.361,84.6019,-61.8565,436.604,105.31,-181.521,36.2214,78.978,-207.983,-6.5673,136.07,-52.1964,-26.0525,98.1244,37.8175,-16.6744
21.3167,93.0395,-88.7891,1112.19,101.329,-57.4427,946.057,85.028,-61.7599,436.792,105.366,-181.576,36.3182,78.9966,-208.075,-6.621,136.264,-52.133,-26.0234,98.1912,37.8311,-16.5341
21.325,93.2356,-88.8441,1112.07,100.752,-57.9612,946.117,85.025,-61.7461,436.731,105.344,-181.574,36.2855,78.9477,-207.992,-6.56974,136.101,-52.1653,-26.0352,97.8795,37.871,-16.8065
21.3333,93.3979,-88.7374,1112.03,100.683,-58.1765,945.939,85.0533,-61.6931,436.7,105.347,-181.576,36.2996,78.9554,-208.006,-6.62887,136.126,-52.4861,-26.1344,99.7883,38.8694,-15.9268
21.3417,93.5209,-88.86,1112.04,101.029,-57.9212,946.048,85.2178,-61.579,436.794,105.348,-181.583,36.3384,78.9689,-207.999,-6.66636,136.196,-52.1167,-26.0057,98.099,37.8529,-16.6489
21.35,93.6597,-88.8116,1111.9,101.184,-58.0117,946.055,84.8921,-61.6424,436.555,105.34,-181.603,36.2899,79.0023,-208.04,-6.6455,136.133,-52.1131,-25.9608,96.1704,36.8136,-16.1377
21.3583,93.6619,-88.9005,1111.87,101.247,-57.9936,945.976,85.2003,-61.4632,436.737,105.358,-181.627,36.3647,78.9986,-208.012,-6.59007,136.116,-52.1473,-25.997,97.9513,37.7687,-16.7738
21.3667,93.7825,-88.9265,1111.84,101.385,-57.9285,945.968,85.0416,-61.5419,436.551,105.431,-181.514,36.3939,78.9624,-208.001,-6.68126,135.886,-51.9654,-25.8236,98.3073,37.9842,-16.7496
21.375,93.7769,-88.975,1111.71,101.456,-58.0799,945.861,85.1372,-61.2889,436.617,105.307,-181.617,36.3675,78.9916,-208.004,-6.60318,136.169,-52.1591,-26.0327,98.1845,37.8004,-16.8009
21.3833,94.0805,-89.0157,1111.8,101.605,-58.2307,945.921,85.2282,-61.3677,436.823,105.193,-181.698,36.4922,78.9847,-208.049,-6.63334,136.109,-52.0964,-26.0517,97.9562,37.5776,-16.3719
21.3917,94.2625,-89.0676,1111.78,101.767,-58.179,945.825,85.1326,-61.1053,436.518,105.288,-181.646,36.4149,78.9692,-207.973,-6.57803,136.175,-52.1371,-26.0277,98.0288,37.8897,-16.7029
21.4,94.4896,-89.0998,1111.74,101.674,-58.2378,945.828,85.2373,-60.9989,436.458,105.329,-181.68,36.3424,79.1021,-207.964,-6.59591,136.16,-52.1493,-25.9354,98.8146,37.6032,-17.1112
21.4083,94.5934,-89.24,1111.72,101.745,-58.4204,945.855,85.3537,-60.9015,436.67,105.361,-181.644,36.4127,78.9985,-208.057,-6.65015,136.144,-52.1227,-25.9969,98.0164,37.8909,-16.7092
21.4167,94.7952,-89.3074,1111.68,101.892,-58.3638,945.749,85.2734,-60.6942,436.45,105.322,-181.617,36.3384,78.9026,-208.069,-6.56873,136.137,-52.111,-25.9911,97.4865,38.9261,-17.3506
21.425,94.8955,-89.4735,1111.65,102.153,-58.4388,945.838,85.6122,-60.6254,436.569,105.347,-181.561,36.3768,78.97,-207.984,-6.58834,136.184,-52.0895,-25.9788,97.9368,37.95,-16.6288
21.4333,95.1338,-89.4253,1111.66,102.336,-58.4261,945.811,85.2794,-60.6859,436.538,105.346,-181.548,36.3324,78.9512,-208.027,-6.67363,136.112,-52.1218,-25.9224,98.0402,37.7977,-16.4778
21.4417,95.3071,-89.6379,1111.56,102.5,-58.4584,945.752,85.762,-60.4448,436.648,105.35,-181.499,36.317,78.9746,-207.956,-6.57624,136.404,-52.0118,-25.8719,98.0314,37.8863,-16.6773
21.45,95.3181,-89.8229,1111.51,102.333,-58.7862,945.814,85.4441,-60.5945,436.498,105.335,-181.414,36.2693,79.0112,-207.985,-6.65891,136.132,-52.107,-25.9278,98.0107,37.9429,-16.6287
21.4583,95.4584,-89.9505,1111.47,102.773,-58.623,945.628,85.5077,-60.6469,436.433,105.371,-181.478,36.2544,78.9969,-207.964,-6.60413,136.29,-52.0974,-26.0608,97.9934,37.9691,-16.7238
21.4667,95.7327,-90.0261,1111.38,102.888,-58.7235,945.623,85.6916,-60.621,436.47,105.395,-181.522,36.2794,78.9762,-207.992,-6.66279,136.147,-52.111,-25.94,97.6842,38.0467,-16.7749
21.475,95.8165,-90.1055,1111.39,103.102,-58.7743,945.607,85.9138,-60.5854,436.647,105.406,-181.5,36.3113,79.0082,-208.014,-6.66106,136.158,-52.3519,-26.1729,99.6912,38.862,-15.9567
21.4833,96.1194,-90.1841,1111.41,103.073,-58.9771,945.565,85.769,-60.6849,436.469,105.399,-181.491,36.272,78.9905,-207.968,-6.71273,136.16,-52.0753,-26.0029,97.9827,37.9212,-16.7093
21.4917,96.1658,-90.2493,1111.34,103.274,-59.0245,945.566,85.9328,-60.7185,436.544,105.423,-181.505,36.2657,79.0163,-207.968,-6.63453,136.18,-52.1032,-25.9612,96.0492,36.8768,-16.1929
21.5,96.3842,-90.2749,1111.31,103.351,-59.2393,945.533,85.8224,-60.85,436.435,105.367,-181.487,36.1772,79.0302,-208.005,-6.71172,136.181,-52.0916,-25.9283,97.8213,37.8832,-16.7022
21.5083,96.5357,-90.3207,1111.33,103.442,-59.342,945.549,85.9253,-61.0627,436.396,105.572,-181.379,36.27,79.0282,-207.97,-6.65516,135.906,-51.908,-25.8736,98.1431,37.9767,-16.91
21.5167,96.371,-90.4751,1111.24,103.672,-59.3922,945.516,86.1629,-60.9161,436.627,105.481,-181.551,36.267,79.0988,-208.025,-6.71393,136.222,-52.0894,-25.9532,98.0351,37.9059,-16.7664
21.525,96.7375,-90.4899,1111.32,103.724,-59.6719,945.556,86.0154,-61.2887,436.632,105.333,-181.659,36.2583,79.0417,-207.981,-6.68901,136.153,-52.07,-26.1176,97.8055,37.5742,-16.4753
21.5333,96.9757,-90.5325,1111.3,103.72,-59.8133,945.499,86.1706,-61.1789,436.495,105.447,-181.596,36.208,79.0726,-208.013,-6.74576,136.232,-52.1319,-25.9619,97.9387,38.0192,-16.6473
21.5417,97.0428,-90.636,1111.33,104.036,-59.8746,945.485,86.3684,-61.2104,436.565,105.518,-181.666,36.1779,79.157,-207.94,-6.69885,136.26,-52.0844,-26.0133,98.7431,37.6813,-17.225
21.55,97.2561,-90.6722,1111.3,103.995,-60.1508,945.545,86.2494,-61.4125,436.5,105.528,-181.582,36.1354,79.0498,-208.021,-6.78199,136.242,-52.0942,-26.0293,97.957,37.9493,-16.7795
21.5583,97.2333,-90.8223,1111.32,104.112,-60.2705,945.532,86.5036,-61.3393,436.639,105.51,-181.636,36.2301,78.9822,-208.046,-6.70224,136.252,-52.1239,-26.0116,97.3859,38.9579,-17.3879
21.5667,97.3162,-90.9362,1111.29,104.322,-60.4958,945.593,86.5791,-61.4744,436.544,105.525,-181.54,36.0931,79.0881,-208.04,-6.76537,136.24,-52.1373,-25.9281,97.8665,37.9876,-16.586
21.575,97.622,-90.867,1111.29,104.411,-60.7485,945.591,86.4692,-61.6089,436.665,105.588,-181.579,36.0925,79.0713,-208.029,-6.77127,136.21,-52.0819,-26.018,97.9659,37.7618,-16.5775
21.5833,97.5751,-91.1757,1111.2,104.633,-60.8777,945.623,87.1117,-61.4626,436.918,105.581,-181.572,36.1426,79.073,-207.999,-6.79082,136.643,-51.9062,-25.7367,97.9585,37.9041,-16.6093
21.5917,97.7162,-91.305,1111.17,104.578,-61.1897,945.577,86.6953,-61.6969,436.515,105.552,-181.494,36.0399,79.0982,-207.968,-6.75821,136.239,-52.0898,-26.0317,97.9394,37.9099,-16.7714
21.6,97.858,-91.3844,1111.13,104.697,-61.3698,945.613,86.8068,-61.8834,436.573,105.599,-181.544,36.0414,79.0856,-208.001,-6.82253,136.323,-52.1254,-26.0249,97.9245,37.9942,-16.6846
21.6083,97.8141,-91.6235,1111.08,104.971,-61.4665,945.609,87.0691,-61.9356,436.773,105.603,-181.57,36.0766,79.1099,-208.029,-6.82408,136.201,-52.1181,-26.016,97.5303,38.0184,-16.9584
21.6167,97.9639,-91.6566,1111.1,105.013,-61.6675,945.629,87.0299,-62.076,436.692,105.619,-181.593,36.0128,79.1106,-208.037,-6.83588,136.239,-52.378,-26.197,99.6266,38.9093,-16.0002
21.625,98.0067,-91.8547,1111.14,105.241,-61.8001,945.572,87.2845,-62.1285,436.826,105.631,-181.608,36.0509,79.105,-207.959,-6.82515,136.3,-52.0573,-26.0268,97.9349,37.89,-16.7032
