TIME,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,M000X,M000Y,M000Z,M001X,M001Y,M001Z,M002X,M002Y,M002Z,M003X,M003Y,M003Z,M004X,M004Y,M004Z,M005X,M005Y,M005Z,M006X,M006Y,M006Z
6.85833,-0.04273281,0.11219052,0.35454038,-0.01167547,0.01621161,-0.01521399,0,0,0,0,0,-688.211,-3122.82,-158.105,-543.679,-3053.83,-136.993,-582.498,-3056.08,-106.656,-668.45,-3086.3,305.142,-697.41,-3085.6,827.254,-688.786,-3061.53,983.753
6.86667,-0.07209753,0.08253837,0.35520632,-0.01020433,0.01467744,-0.01359798,0,0,0,0,0,-688.18,-3122.55,-158.192,0,0,0,-582.577,-3056.16,-106.485,-669.214,-3087.25,305.015,-699.776,-3088.2,827.479,-691.668,-3064.83,984.269
6.875,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,0,0,0,-688.168,-3122.37,-158.135,-543.315,-3053.71,-136.912,-582.579,-3055.89,-106.319,-670.301,-3088.11,304.815,-702.55,-3090.77,827.585,-694.052,-3067.84,984.314
6.88333,-0.04283676,0.11196546,0.35535119,-0.01172035,0.01615089,-0.00411114,0,0,0,0,0,-687.729,-3121.91,-158.089,0,0,0,-582.386,-3055.29,-105.905,-671.312,-3089.25,304.694,-704.666,-3092.71,827.463,-696.367,-3070.75,984.232
6.89167,0.01600264,0.11181538,0.47174962,-0.03387457,0.00354283,0.00713682,0,0,0,0,0,-688.216,-3122.76,-158.366,-543.63,-3053.49,-136.763,-582.74,-3055.57,-106.109,-672.092,-3089.98,304.459,-707.804,-3095.75,827.458,-699.481,-3074.46,984.242
6.9,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,0,0,0,-687.574,-3121.67,-158.423,0,0,0,-582.326,-3055.52,-105.877,-673.278,-3091.26,304.189,-710.733,-3097.91,827.08,-702.231,-3077.81,984.327
6.90833,-0.01314691,0.02220554,0.35751514,-0.00752165,0.01722411,-0.01029086,0,0,0,0,0,-688.096,-3122.31,-158.452,-543.851,-3053.34,-136.586,-582.817,-3056,-105.956,-674.339,-3092.49,303.838,-713.022,-3100.02,826.388,-704.59,-3081.5,984.559
6.91667,-0.01333931,0.11187841,0.52881454,-0.04460485,-0.02066069,0.01263198,0,0,0,0,0,-688.102,-3121.81,-158.284,-542.858,-3053.79,-136.446,-582.314,-3055.99,-105.634,-675.07,-3093.31,303.733,-715.494,-3102.09,826.186,-706.962,-3084.59,984.395
6.925,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,0,0,0,-688.171,-3122.28,-158.465,-542.589,-3054.46,-136.585,-582.458,-3056.36,-105.767,-676.069,-3094.78,303.496,-718.195,-3104.18,825.742,-709.491,-3087.58,984.177
6.93333,0.04611982,0.02240829,0.30058401,0.00316612,0.01249119,-0.02157724,0,0,0,0,0,-688.199,-3122.32,-158.409,-543.1,-3053.47,-136.443,-582.337,-3056.57,-105.683,-677.134,-3095.88,303.215,-721.211,-3106.87,825.184,-712.917,-3091.66,984.275
6.94167,0.01560653,0.0518473,0.52944601,-0.04180867,-0.00425344,-0.00085802,0,0,0,0,0,-688.33,-3122.38,-158.44,-543.029,-3053.69,-136.316,-582.233,-3056.37,-105.545,-678.032,-3096.75,303.04,-723.991,-3109.3,824.715,-715.144,-3094.8,984.159
6.95,-0.072896,0.111942,0.698416,-0.011534,0.014886,-0.009618,0,0,0,0,0,-687.977,-3121.46,-158.295,0,0,0,-582.283,-3056.23,-105.295,-679.097,-3098.17,302.681,-726.288,-3111.02,824.281,-716.991,-3097.41,984.34
6.95833,-0.10263657,-0.03684607,0.47214511,0.01751136,-0.00242253,0.00329561,0,0,0,0,0,-688.065,-3121.9,-158.584,0,0,0,-582.583,-3056.55,-105.296,-680.099,-3099.21,302.461,-728.995,-3113.51,823.842,-720.17,-3101.48,984.109
6.96667,-0.01280524,0.11181654,0.35601181,-0.01182065,0.01755611,0.00161514,0,0,0,0,0,-687.511,-3121.06,-158.278,0,0,0,-582.373,-3056.34,-105,-681.38,-3100.96,302.149,-731.478,-3115.4,823.518,-722.315,-3104.19,983.897
6.975,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,0,0,0,-687.657,-3121.41,-158.733,0,0,0,-582.408,-3056.78,-105.056,-682.466,-3102.44,301.88,-734.297,-3118.45,823.34,-725.743,-3108.38,984.206
6.98333,-0.07209753,0.08253837,0.35520632,-0.01020433,0.01467744,-0.01359798,0,0,0,0,0,-687.962,-3121.36,-158.574,0,0,0,-582.574,-3056.1,-104.614,-683.304,-3103.37,301.735,-736.105,-3121.07,822.863,-728.201,-3111.72,984.221
6.99167,0.01632877,0.05183511,0.29941313,-0.02017872,-0.00434452,-0.00087173,0,0,0,0,0,-688.395,-3121.99,-158.665,0,0,0,-582.613,-3056.73,-104.83,-684.91,-3105.21,301.346,-739.061,-3123.51,822.975,-730.688,-3115,984.174
7,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,0,0,0,-688.378,-3122.02,-158.608,0,0,0,-582.623,-3057.26,-104.867,-686.149,-3106.78,300.961,-742.017,-3127.07,823.014,-733.42,-3118.85,984.135
7.00833,-0.04273281,0.11219052,0.35454038,-0.01167547,0.01621161,-0.01521399,0,0,0,0,0,-688.326,-3121.62,-158.657,0,0,0,-582.636,-3057.64,-104.796,-687.341,-3108.17,300.579,-744.443,-3129.93,822.663,-735.839,-3122.51,984.111
7.01667,-0.04316857,0.0232478,0.41288422,-0.0405843,-0.02245186,-0.00822643,0,0,0,0,0,-687.941,-3120.54,-158.418,-545.373,-3046.59,-132.485,-582.788,-3056.87,-104.319,-689.128,-3110.36,300.132,-746.687,-3132.6,822.724,-738.65,-3125.87,984.17
7.025,0.104985,0.111916,0.356139,-0.012077,0.023237,-0.00963,0,0,0,0,0,-688.288,-3121.4,-158.72,0,0,0,-582.937,-3057.29,-104.424,-690.236,-3111.6,299.763,-750.085,-3137.45,822.338,-740.809,-3129.77,983.77
7.03333,-0.10204633,0.05319042,0.52848374,-0.04166064,-0.00978351,0.01839911,0,0,0,0,0,-688.378,-3121.18,-158.615,-545.428,-3046.61,-132.353,-582.988,-3056.84,-104.08,-691.961,-3113.66,299.321,-751.749,-3140.38,822.287,-743,-3133.38,983.512
7.04167,-0.0131568,-0.00708106,0.41304959,-0.01700842,0.0098389,0.00167035,0,0,0,0,0,-688.317,-3121.46,-158.962,-545.449,-3046.61,-132.302,-582.841,-3057.4,-104.342,-693.315,-3115.16,298.845,-754.884,-3144.63,821.832,-746.136,-3138.1,983.365
7.05,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,0,0,0,-688.158,-3120.72,-158.734,-545.479,-3045.85,-131.824,-583.265,-3056.89,-103.721,-694.875,-3116.7,298.323,-757.505,-3148.45,821.62,-748.221,-3142.44,983.012
7.05833,-0.07222064,0.02344719,0.52709171,0.025497,-0.0082695,-0.0055396,0,0,0,0,0,-688.55,-3121.16,-159.007,-545.323,-3047.22,-132.081,-583.264,-3057.79,-103.719,-696.851,-3118.89,297.815,-760.207,-3152.23,821.289,-750.034,-3145.24,982.705
7.06667,-0.07221347,0.05207063,0.35571768,-0.00874267,0.01456456,-0.01764602,0,0,0,0,0,-688.659,-3121.19,-159.064,-545.79,-3046.22,-131.822,-583.789,-3057.48,-103.592,-698.245,-3120.75,297.276,-763.054,-3156.84,820.697,-752.319,-3149.33,982.131
7.075,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,0,0,0,-688.408,-3120.84,-159.171,-546.055,-3045.78,-131.596,-583.935,-3057.5,-103.2,-699.893,-3122.43,296.757,-765.791,-3161.15,820.225,-755.004,-3153.4,981.256
7.08333,0.07583709,0.11206054,0.35549781,-0.01197965,0.02187311,-0.01518786,0,0,0,0,0,-688.559,-3120.47,-158.944,-545.217,-3046.17,-131.404,-583.85,-3056.9,-102.839,-701.861,-3124.8,296.202,-768.172,-3165.16,819.591,-757.448,-3157.39,980.536
7.09167,-0.07263554,0.11233519,0.81342039,-0.07739045,-0.01565806,-0.00969658,0,0,0,0,0,-688.93,-3121.18,-159.231,-545.855,-3046.47,-131.558,-583.771,-3057.66,-102.989,-703.096,-3126.48,295.72,-771.19,-3170.04,818.933,-759.617,-3161.79,979.965
7.1,-0.072116,0.112205,0.697971,-0.077103,0.014943,-0.009634,0,0,0,0,0,-688.518,-3120.24,-159.012,-546.098,-3045.54,-130.805,-584.017,-3057.34,-102.417,-704.902,-3129,295.015,-773.626,-3174.12,818.257,-762.062,-3165.85,979.128
7.10833,-0.04289253,0.111912,0.41229071,-0.0008452,0.00855231,-0.0041085,0,0,0,0,0,-688.972,-3120.64,-159.336,-546.424,-3045.77,-130.955,-584.097,-3058.33,-102.455,-706.301,-3131.39,294.414,-776.137,-3178.58,817.402,-764.81,-3170.63,978.357
7.11667,-0.04270598,0.08243062,0.5855291,-0.01009265,0.01615632,-0.01907765,0,0,0,0,0,-688.276,-3119.95,-158.964,-546.557,-3044.99,-130.197,-584.088,-3057.83,-101.904,-707.748,-3133.81,293.971,-778.369,-3182.85,816.447,-767.268,-3174.99,977.647
7.125,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,0,0,0,-688.396,-3120.71,-159.418,-546.449,-3045.65,-130.013,-584.24,-3058.33,-101.71,-709.183,-3136.59,293.254,-780.338,-3187.03,815.412,-769.444,-3178.84,976.83
7.13333,0.01588217,0.05176664,0.58608258,0.01314778,-0.01184155,-0.01191636,0,0,0,0,0,-688.821,-3120.89,-159.254,-546.493,-3046.17,-129.793,-584.324,-3058.61,-101.388,-710.771,-3139.4,292.716,-783.618,-3192.13,814.869,-772.134,-3183.78,976.169
7.14167,-0.0129518,0.08262972,0.52823142,0.02248702,-0.00543095,0.00558809,0,0,0,0,0,-688.963,-3121.02,-159.126,-546.475,-3046.6,-129.485,-584.446,-3058.87,-100.92,-712.176,-3141.96,292.185,-785.939,-3196.6,814.2,-774.817,-3188.56,975.437
7.15,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,0,0,0,-688.707,-3120.11,-158.968,0,0,0,-584.491,-3058.66,-100.254,-713.877,-3145.24,291.534,-788.099,-3200.43,812.931,-777.279,-3192.76,974.658
