Time,,Gxp,Gyp,,Hxp,Hyp,,Kxp,Kyp,,Axp,Ayp,,Bxp,Byp,,Mxp,Myp,,Txp,Typ
45.5333,257.019,-282.271,1086.42,263.669,-281.861,931.937,271.087,-325.08,426.718,261.036,-450.299,28.6768,219.636,-482.536,-12.2986,328.603,-355.297,-31.5331,309.997,-253.007,-29.5491
45.5417,259.712,-285.058,1088.28,265.57,-284.172,931.982,271.243,-325.664,427.455,260.784,-449.895,28.6436,219.42,-482.348,-12.1139,328.451,-355.244,-31.4977,310.032,-252.881,-29.5138
45.55,262.592,-287.766,1089.77,267.83,-285.869,931.848,271.209,-326.533,428.002,260.776,-449.903,28.6533,219.278,-482.27,-12.0937,328.311,-355.1,-31.368,309.972,-252.629,-29.3605
45.5583,265.535,-290.652,1090.97,269.541,-287.89,931.798,271.395,-327.304,428.09,260.649,-449.768,28.6186,219.116,-482.166,-12.0257,328.24,-355.033,-31.338,309.953,-252.821,-29.4923
45.5667,268.357,-293.644,1092.08,271.421,-289.713,931.882,271.477,-327.937,428.069,260.542,-449.527,28.5258,219.038,-482.282,-12.1144,328.019,-355.056,-31.2452,309.98,-252.669,-29.3288
45.575,270.987,-296.268,1092.84,272.881,-291.587,931.826,271.675,-328.534,427.828,260.694,-449.578,28.3009,219.013,-482.23,-12.1171,327.933,-355.137,-31.2915,309.927,-252.838,-29.3562
45.5833,273.537,-298.772,1093.28,274.507,-293.268,931.678,271.904,-329.318,427.742,260.764,-449.609,28.2169,219.032,-482.339,-12.2456,327.882,-355.129,-31.2453,309.922,-252.708,-29.2031
45.5917,275.688,-300.963,1093.54,276.034,-294.944,931.425,272.424,-330.396,428.003,260.747,-449.653,28.2421,219.036,-482.346,-12.2846,327.868,-355.216,-31.3429,310.005,-252.661,-29.3176
45.6,277.904,-302.639,1093.47,277.318,-296.682,931.221,272.785,-332.044,428.12,260.909,-449.985,28.1887,219.043,-482.419,-12.3433,327.945,-355.266,-31.34,309.873,-253.039,-29.3081
45.6083,279.734,-304.221,1093.39,278.895,-298.268,931.029,273.446,-333.873,428.612,261.065,-450.352,28.1973,219.074,-482.447,-12.3686,328.001,-355.284,-31.4001,310.058,-252.96,-29.4313
45.6167,281.606,-305.24,1092.89,280.015,-300.038,930.9,274.184,-335.736,428.946,261.366,-450.902,28.1053,219.163,-482.581,-12.5391,328.026,-355.313,-31.3163,309.913,-253.102,-29.1127
45.625,283.072,-306.114,1092.22,281.222,-301.665,930.673,275.038,-337.415,429.212,261.271,-451.362,27.9129,219.231,-482.679,-12.5711,328.185,-355.537,-31.4742,309.917,-253.476,-29.2305
45.6333,284.228,-307.013,1091.51,282.298,-303.067,930.444,275.835,-338.873,429.468,261.537,-451.426,28.0868,219.301,-482.754,-12.6864,328.211,-355.489,-31.3978,309.99,-253.414,-29.1452
45.6417,285.412,-307.832,1090.79,283.336,-304.559,930.275,276.659,-340.161,429.485,261.859,-451.592,27.95,219.353,-482.786,-12.6955,328.253,-355.584,-31.5151,310.084,-253.331,-29.2063
45.65,286.388,-308.705,1089.97,284.164,-305.77,930.198,277.395,-340.865,429.421,261.897,-451.655,27.8134,219.387,-482.839,-12.7933,328.382,-355.615,-31.4921,310.471,-253.63,-29.0123
45.6583,286.985,-309.824,1089.16,285.114,-306.993,930.277,278.257,-341.484,429.457,261.906,-451.429,27.7089,219.429,-482.891,-12.8427,328.332,-355.769,-31.5398,310.421,-253.891,-29.0933
45.6667,287.616,-311.025,1088.39,286.03,-308.186,930.393,278.779,-341.782,429.49,261.972,-451.502,27.5401,219.483,-482.99,-12.8719,328.455,-355.709,-31.5666,310.57,-253.941,-29.1672
45.675,287.839,-312.495,1087.75,287.106,-308.962,930.533,279.365,-342.054,429.549,262.182,-451.642,27.5576,219.517,-482.906,-12.8549,328.547,-355.692,-31.5815,310.521,-253.908,-29.1135
45.6833,288.183,-313.936,1087.24,287.661,-309.973,930.858,280.093,-342.269,429.388,262.224,-451.478,27.2957,219.552,-483.039,-12.9189,328.507,-355.701,-31.5475,310.576,-253.726,-28.9882
45.6917,288.825,-315.056,1086.85,288.258,-310.794,931.04,280.683,-342.429,429.303,262.456,-451.528,27.1765,219.586,-482.974,-12.8851,328.503,-355.772,-31.6242,310.449,-253.876,-29.1539
45.7,289.021,-316.788,1086.68,289.233,-311.301,931.221,281.698,-342.444,429.128,262.46,-451.496,27.2067,219.648,-483.057,-12.9767,328.655,-355.665,-31.5806,310.542,-253.842,-29.0534
45.7083,289.503,-318.271,1086.82,289.837,-311.93,931.466,282.319,-342.636,428.902,262.707,-451.73,27.1507,219.682,-483.031,-12.9178,328.586,-355.785,-31.6585,310.486,-253.929,-29.1385
45.7167,290.284,-319.342,1087.13,290.497,-312.364,931.64,282.5,-342.791,428.628,262.81,-451.878,27.1849,219.737,-483.098,-12.9952,328.651,-355.733,-31.5897,310.587,-253.829,-29.0582
45.725,290.83,-320.64,1087.65,291.554,-312.462,931.766,282.848,-342.727,428.625,262.702,-451.755,27.2484,219.792,-483.121,-12.9664,328.638,-355.726,-31.6602,310.528,-253.86,-29.17
45.7333,291.66,-321.486,1088.22,292.194,-312.757,931.955,283.198,-342.459,428.737,262.878,-451.794,27.2127,219.831,-483.128,-12.9779,328.607,-355.68,-31.6704,310.609,-253.667,-29.1306
45.7417,292.347,-322.452,1088.83,292.895,-312.839,931.938,283.402,-342.289,428.99,262.859,-451.688,27.2517,219.809,-483.052,-12.8807,328.598,-355.642,-31.6734,310.503,-253.705,-29.1573
45.75,292.901,-323.19,1089.34,293.426,-312.947,932.02,283.206,-342.432,428.952,263.019,-451.788,27.2028,219.835,-483.096,-12.9395,328.573,-355.544,-31.6168,310.463,-253.664,-29.0421
45.7583,293.795,-323.735,1089.74,294.017,-312.81,932.065,283.242,-342.333,428.924,263.025,-451.796,27.1934,219.792,-483.018,-12.8638,328.494,-355.63,-31.6327,310.387,-253.791,-29.1346
45.7667,294.261,-324.264,1090.24,294.563,-312.471,931.987,283.832,-341.552,429.105,262.547,-451.701,27.0174,219.805,-483.118,-12.9151,328.625,-355.622,-31.6332,310.456,-253.726,-29.11
45.775,294.722,-324.558,1090.57,294.701,-312.209,931.969,283.754,-341.528,428.796,262.96,-451.62,27.1322,219.786,-483.037,-12.8677,328.445,-355.515,-31.5639,310.376,-253.705,-29.2088
45.7833,295.463,-324.488,1090.95,294.797,-311.882,931.949,283.754,-341.158,428.694,263.121,-451.419,27.0865,219.832,-483.077,-12.9216,328.397,-355.441,-31.5535,310.483,-253.315,-29.1362
45.7917,295.823,-324.437,1091.25,295.012,-311.316,931.871,283.937,-340.583,428.693,262.952,-451.175,27.1009,219.843,-483.068,-12.8657,328.289,-355.491,-31.5521,310.358,-253.559,-29.1774
45.8,296.186,-324.162,1091.41,294.935,-310.999,931.696,283.881,-340.331,428.39,263.074,-451.054,27.027,219.812,-483.05,-12.8543,328.266,-355.465,-31.5416,310.245,-253.509,-29.1194
45.8083,296.342,-323.905,1091.58,295.152,-310.528,931.464,283.754,-339.766,428.43,262.945,-450.906,27.0675,219.781,-482.943,-12.763,328.282,-355.393,-31.4938,310.274,-253.482,-29.2047
45.8167,296.291,-323.545,1091.63,294.866,-310.396,931.096,283.527,-339.097,428.162,263.244,-451.343,27.2667,219.783,-482.976,-12.8024,328.336,-355.292,-31.4804,310.401,-253.391,-29.0228
45.825,296.347,-323.015,1091.56,294.898,-310.15,930.777,283.549,-338.448,428.12,262.979,-450.885,27.0317,219.721,-482.886,-12.7208,328.331,-355.299,-31.503,310.375,-253.391,-29.151
45.8333,296.159,-322.421,1091.58,295.057,-309.846,930.379,283.469,-337.696,428.195,262.873,-450.652,27.0718,219.707,-482.87,-12.7257,328.301,-355.272,-31.4274,310.293,-253.213,-29.0422
45.8417,295.862,-322.107,1091.36,294.611,-309.841,930.101,283.556,-337.072,427.961,262.823,-450.646,27.1206,219.667,-482.796,-12.6366,328.355,-355.2,-31.441,310.322,-253.279,-29.1912
45.85,295.753,-321.569,1091.23,294.446,-309.653,929.808,283.508,-336.553,427.883,262.802,-450.639,27.1801,219.66,-482.77,-12.6278,328.236,-355.2,-31.4574,310.331,-253.093,-29.1111
45.8583,295.407,-320.992,1091.03,294.597,-309.222,929.645,283.476,-335.954,427.877,262.77,-450.515,27.252,219.665,-482.72,-12.61,328.218,-355.25,-31.4934,310.33,-253.192,-29.2553
45.8667,295.172,-320.4,1090.85,293.945,-308.971,929.647,283.119,-335.572,427.772,262.746,-450.473,27.2654,219.655,-482.679,-12.5673,328.265,-355.204,-31.4852,310.381,-253.132,-29.2476
45.875,294.645,-319.902,1090.83,293.771,-308.295,929.764,282.96,-335.11,427.869,262.661,-450.307,27.3248,219.612,-482.644,-12.4937,328.262,-355.217,-31.4875,310.567,-252.974,-29.086
45.8833,294.265,-319.347,1090.89,292.924,-307.875,929.91,282.65,-334.695,427.708,262.576,-450.205,27.3648,219.601,-482.624,-12.507,328.233,-355.071,-31.3977,310.361,-252.875,-29.1126
45.8917,293.862,-318.759,1090.9,292.321,-307.157,930.112,282.282,-334.294,427.661,262.528,-450.127,27.3894,219.549,-482.567,-12.4223,328.215,-355.067,-31.4714,310.252,-253.059,-29.2332
45.9,293.347,-318.227,1091,291.862,-306.225,930.222,281.672,-334.028,427.793,262.477,-450.03,27.4383,219.538,-482.571,-12.4402,328.168,-355.023,-31.3845,310.343,-252.914,-29.1799
45.9083,292.638,-317.705,1091.26,291.017,-305.476,930.201,281.127,-333.782,427.746,262.094,-450.119,27.2161,219.486,-482.524,-12.3875,328.196,-355.129,-31.4741,310.352,-253.12,-29.3102
45.9167,291.819,-317.165,1091.39,290.387,-304.669,930.153,280.608,-333.607,427.744,262.382,-450.031,27.4357,219.474,-482.558,-12.4407,328.094,-355.025,-31.3346,310.302,-252.986,-29.2098
45.925,291.063,-316.62,1091.87,289.767,-303.777,930.122,279.969,-333.483,427.91,262.343,-449.906,27.5401,219.444,-482.543,-12.4394,328.076,-355.056,-31.3969,310.369,-252.769,-29.2673
45.9333,290.367,-315.875,1092.09,288.523,-302.975,929.999,279.346,-332.877,427.775,262.239,-449.974,27.5647,219.419,-482.521,-12.4179,328.084,-355.06,-31.3848,310.335,-252.914,-29.1864
45.9417,289.183,-315.263,1092.45,287.624,-301.949,929.862,278.75,-332.566,427.698,261.977,-449.703,27.7361,219.358,-482.465,-12.3394,327.913,-355.037,-31.3469,310.221,-252.902,-29.1519
45.95,288.231,-314.434,1092.71,286.44,-301.039,929.705,277.917,-332.135,427.601,262.054,-449.93,27.6945,219.353,-482.453,-12.3788,327.968,-354.951,-31.3019,310.311,-252.807,-29.1066
45.9583,287.168,-313.427,1092.95,285.142,-300.085,929.594,277.171,-331.614,427.521,262.219,-450.346,27.9869,219.248,-482.432,-12.2843,327.981,-355.012,-31.3169,310.324,-252.818,-29.3073
45.9667,285.751,-312.537,1093.25,284.348,-298.873,929.599,276.553,-331.292,427.674,261.873,-449.86,27.8499,219.271,-482.437,-12.349,327.936,-354.946,-31.2505,310.311,-252.797,-29.1148
45.975,284.355,-311.35,1093.45,282.971,-297.918,929.495,275.79,-330.69,427.675,261.781,-449.781,27.8425,219.226,-482.372,-12.2733,327.911,-354.987,-31.2635,310.313,-252.805,-29.223
45.9833,282.799,-310.328,1093.46,281.415,-296.94,929.475,275.438,-330.041,427.47,261.656,-449.727,27.9381,219.203,-482.402,-12.3149,328.013,-354.777,-31.1552,310.342,-252.684,-29.0314
45.9917,280.932,-309.294,1093.58,280.295,-295.712,929.448,274.828,-329.342,427.311,261.478,-449.571,28.0633,219.167,-482.36,-12.2702,327.894,-355.002,-31.3055,310.303,-252.895,-29.1832
46,279.25,-307.903,1093.54,278.701,-294.785,929.317,274.22,-328.693,427.182,261.4,-449.548,28.1208,219.162,-482.328,-12.2499,327.842,-354.997,-31.2837,310.368,-252.78,-29.3177
46.0083,277.322,-306.635,1093.58,277.433,-293.618,929.225,273.411,-328.205,427.307,261.296,-449.446,28.1975,219.12,-482.246,-12.1648,327.876,-354.923,-31.2591,310.381,-252.749,-29.277
46.0167,275.203,-305.343,1093.64,275.762,-292.611,929.203,272.615,-327.702,427.284,261.245,-449.458,28.2316,219.108,-482.25,-12.1959,327.897,-354.936,-31.221,310.519,-252.509,-28.9952
46.025,273.215,-303.877,1093.67,274.222,-291.514,929.141,271.975,-327.042,427.234,261.116,-449.412,28.3199,219.065,-482.188,-12.1157,327.927,-354.964,-31.2389,310.387,-252.717,-29.206
46.0333,270.946,-302.393,1093.66,272.719,-290.191,929.102,271.67,-326.208,427.242,260.884,-449.258,28.4699,219.044,-482.196,-12.1566,327.933,-354.882,-31.2007,310.357,-252.656,-29.0452
46.0417,268.864,-300.849,1093.56,270.666,-289.029,928.998,270.797,-325.524,427.079,260.894,-449.324,28.5368,218.996,-482.1,-12.0432,327.93,-354.971,-31.2759,310.356,-252.849,-29.19
46.05,266.554,-299.257,1093.56,268.961,-287.627,928.898,270.108,-324.793,427,260.494,-449.369,28.4352,218.982,-482.117,-12.0648,328.02,-354.99,-31.2859,310.439,-252.845,-29.2149
46.0583,263.947,-297.827,1093.55,267.311,-286.049,928.86,269.402,-323.906,427.031,260.581,-449.239,28.7585,218.953,-482.082,-12.0637,327.956,-354.96,-31.2336,310.486,-252.772,-29.2977
46.0667,261.602,-296.19,1093.44,265.034,-284.663,928.7,268.616,-323.199,426.909,260.555,-449.266,28.8331,218.931,-482.079,-12.0535,327.94,-354.945,-31.2696,310.531,-252.683,-29.2669
46.075,258.892,-294.664,1093.32,263.043,-282.978,928.503,267.881,-322.185,426.83,260.388,-449.243,28.9581,218.918,-482.028,-11.9846,328.025,-354.993,-31.2313,310.498,-252.812,-29.1636
46.0833,256.028,-293.069,1093.19,260.909,-281.324,928.19,267.109,-321.171,426.569,260.127,-449.013,29.1297,218.881,-482.084,-12.0526,327.862,-354.974,-31.1319,310.469,-252.671,-29.007
46.0917,253.286,-291.2,1092.96,258.482,-279.548,927.987,266.278,-320.021,426.354,260.043,-449.162,29.1554,218.894,-481.997,-11.9278,328.098,-355.115,-31.3334,310.568,-252.704,-29.3108
46.1,250.127,-289.353,1092.77,256.507,-277.4,927.692,265.348,-318.806,426.246,259.959,-449.216,29.3875,218.872,-481.997,-11.9504,328.121,-355.027,-31.2577,310.658,-252.856,-29.1167
46.1083,247.005,-287.301,1092.48,253.659,-275.441,927.312,264.334,-317.501,425.958,259.911,-449.109,29.3434,218.863,-481.93,-11.834,328.16,-355.106,-31.31,310.631,-252.876,-29.3359
46.1167,243.871,-284.963,1092.26,251.401,-273.081,926.898,263.075,-316.061,425.853,259.808,-449.021,29.4564,218.844,-481.866,-11.7912,328.181,-354.99,-31.2331,310.591,-252.767,-29.1015
46.125,240.437,-282.775,1091.99,249.186,-270.57,926.648,261.874,-314.567,425.678,259.46,-448.653,29.756,218.819,-481.814,-11.6638,328.319,-354.951,-31.2355,310.704,-252.675,-29.2705
46.1333,237.178,-280.34,1091.76,246.675,-268.27,926.329,260.272,-312.824,425.307,259.178,-448.369,30.0042,218.731,-481.667,-11.4664,328.177,-354.946,-31.2891,310.651,-252.723,-29.2484
46.1417,233.887,-277.821,1091.53,244.579,-265.84,926.085,258.431,-310.93,425.051,258.699,-447.959,30.4121,218.535,-481.416,-11.1482,328.091,-354.916,-31.2526,310.663,-252.615,-29.2661
46.15,230.71,-275.328,1091.38,241.994,-263.66,925.895,256.345,-308.72,424.578,258.273,-447.671,30.7871,218.272,-481.249,-10.9253,327.988,-354.735,-31.1164,310.714,-252.361,-29.1861
46.1583,227.578,-272.738,1091.43,239.534,-261.419,925.641,254.095,-306.355,424.009,257.827,-447.42,31.1925,217.926,-480.939,-10.5755,327.891,-354.711,-31.0909,310.763,-252.356,-29.2801
46.1667,224.324,-270.308,1091.63,237.357,-258.925,925.329,251.802,-303.807,423.662,257.15,-447.018,31.7194,217.549,-480.737,-10.3336,327.699,-354.524,-30.9369,310.728,-252.138,-29.201
46.175,221.195,-267.923,1092.04,234.801,-256.355,924.9,249.53,-301.243,423.071,256.637,-446.774,32.1386,217.174,-480.452,-9.96089,327.522,-354.521,-30.9283,310.693,-252.181,-29.287
46.1833,218.381,-265.529,1092.58,232.259,-253.702,924.326,247.152,-298.787,422.55,255.945,-446.345,32.6568,216.796,-480.247,-9.65476,327.266,-354.491,-30.8491,310.733,-251.958,-29.1845
46.1917,215.267,-263.312,1093.34,229.563,-250.909,923.729,245.035,-295.965,422.205,255.136,-445.976,33.0517,216.42,-479.986,-9.2634,327.197,-354.603,-30.915,310.763,-252.097,-29.3605
46.2,212.626,-260.924,1094.16,226.79,-248.187,923.14,242.844,-293.385,421.377,254.909,-445.615,33.7373,215.996,-479.682,-8.79836,326.905,-354.392,-30.7223,310.794,-251.979,-29.3841
46.2083,209.548,-258.582,1094.94,224.045,-245.478,922.603,240.851,-290.562,420.938,254.292,-445.094,34.4515,215.537,-479.311,-8.20857,326.682,-354.188,-30.5582,310.839,-251.608,-29.3726
46.2167,206.459,-256.161,1095.65,221,-242.591,922.002,238.793,-287.74,420.314,253.865,-444.601,35.0888,215.091,-479.026,-7.63452,326.485,-354.114,-30.3573,310.76,-251.562,-29.1593
46.225,203.568,-253.541,1096.22,217.968,-239.914,921.587,236.973,-284.759,419.903,253.179,-443.838,35.9111,214.519,-478.625,-6.80035,326.051,-354.154,-30.2412,310.637,-251.548,-29.1721
46.2333,200.422,-251.164,1096.69,215.202,-237.259,921.251,235.309,-281.532,419.59,252.401,-443.227,36.8096,213.968,-478.278,-5.92917,325.805,-354.074,-30.0747,310.78,-251.423,-29.1489
46.2417,197.283,-248.772,1096.9,212.151,-234.65,920.966,233.586,-278.161,419.14,251.76,-442.574,37.742,213.254,-477.703,-4.7788,325.546,-354.066,-29.9007,310.823,-251.524,-29.2341
46.25,194.213,-246.425,1096.92,209.057,-232.135,920.758,232.102,-274.697,418.853,251.188,-441.927,38.8998,212.605,-477.242,-3.5724,325.18,-353.961,-29.55,310.743,-251.385,-29.2075
46.2583,191.015,-244.156,1096.91,205.999,-229.789,920.667,230.758,-271.195,418.77,250.637,-441.228,40.2765,211.97,-476.433,-2.04778,324.774,-354.052,-29.381,310.696,-251.426,-29.2605
46.2667,187.878,-241.963,1096.66,202.712,-227.789,920.529,229.277,-267.549,418.592,249.832,-440.401,41.6203,211.164,-475.973,-0.49752,324.556,-353.948,-28.9308,310.754,-251.559,-29.1983
46.275,184.539,-239.899,1096.59,199.77,-225.633,920.688,227.967,-263.64,418.713,248.955,-439.394,43.147,210.342,-475.106,1.22631,323.678,-354.293,-28.7902,310.787,-251.556,-29.1439
46.2833,181.427,-237.571,1096.49,196.749,-223.594,920.857,226.726,-259.465,418.789,248.374,-438.503,44.6985,209.528,-474.514,3.08388,323.134,-354.199,-28.4526,310.742,-251.341,-29.0133
46.2917,178.33,-235.279,1096.48,193.718,-221.743,921.298,225.481,-255.069,418.931,247.733,-437.437,46.4516,208.668,-473.583,5.19943,322.685,-354.131,-28.2096,310.636,-251.571,-29.0832
46.3,174.903,-232.994,1096.64,190.86,-219.864,921.586,224.137,-250.63,419.246,246.959,-436.155,48.4279,207.764,-472.616,7.41655,322.192,-354.109,-27.6722,310.72,-251.479,-28.8469
46.3083,171.488,-230.741,1096.82,187.797,-218.298,921.698,223.193,-245.666,419.598,246.294,-434.877,50.4611,206.791,-471.68,9.98688,322.027,-354.605,-27.3477,310.498,-251.913,-28.9382
46.3167,168.334,-228.559,1097.13,185.126,-216.499,922.146,222.083,-240.654,420.064,245.411,-433.286,52.7197,205.724,-470.677,12.629,321.488,-354.948,-27.0235,310.408,-252.161,-28.6524
46.325,165.173,-226.611,1097.56,182.094,-215.422,922.839,221.233,-235.347,420.672,244.429,-431.408,55.0926,204.486,-469.386,15.4439,320.3,-354.494,-25.7438,310.296,-252.631,-28.4961
46.3333,161.957,-224.701,1098.16,179.133,-214.288,923.56,220.192,-229.694,421.141,243.432,-429.475,57.4494,203.089,-467.875,18.4038,319.349,-354.113,-24.1135,310.012,-253.094,-28.3228
46.3417,159.018,-222.998,1098.9,176.637,-212.89,924.438,219.281,-224.138,421.813,242.051,-427.224,60.03,201.487,-466.141,21.5441,317.984,-353.711,-22.2147,309.664,-253.381,-27.981
46.35,155.872,-221.442,1099.67,173.943,-211.73,925.413,218.311,-217.998,422.323,240.589,-425.112,62.5637,199.721,-464.14,24.5883,316.864,-353.103,-20.355,309.41,-253.329,-27.5406
46.3583,152.852,-219.853,1100.47,171.434,-210.547,926.438,217.157,-212.381,423.182,239.247,-422.695,65.1132,197.873,-462.057,27.901,316.401,-353.247,-18.5138,308.897,-253.824,-27.1386
46.3667,149.92,-218.38,1101.33,169.019,-209.405,927.62,216.285,-206.686,424.158,237.376,-419.736,67.75,195.792,-459.627,30.9106,315.195,-352.699,-16.1039,307.996,-253.794,-26.3664
46.375,147.045,-216.868,1102.2,166.941,-208.274,928.57,215.196,-200.679,425.085,235.311,-416.869,70.1385,193.606,-457.239,34.1263,313.624,-351.316,-13.1764,307.642,-254.003,-26.1382
46.3833,144.324,-215.216,1103.04,164.536,-207.129,929.655,214.176,-194.926,426.16,233.279,-413.848,72.6582,190.949,-454.717,37.3209,312.044,-349.873,-10.1558,306.794,-253.613,-25.6442
46.3917,141.464,-213.692,1103.92,162.472,-205.806,930.841,213.132,-189.154,427.279,230.963,-410.646,75.1427,188.538,-451.461,40.0482,311.187,-348.703,-7.74074,305.228,-252.903,-25.275
46.4,138.825,-211.958,1104.77,160.212,-204.668,931.906,212.233,-183.535,428.138,228.508,-407.339,77.1846,185.714,-448.26,42.8336,310.73,-347.571,-6.25789,303.528,-251.458,-24.8102
46.4083,136.107,-210.384,1105.61,158.204,-203.271,932.956,211.292,-177.943,429.257,225.431,-403.64,79.3934,182.51,-445.1,45.5632,308.167,-344.724,-3.82751,301.962,-249.507,-24.2691
46.4167,133.474,-208.922,1106.41,155.876,-202.016,933.905,211.04,-172.647,430.343,222.353,-400.137,81.2682,179.249,-441.148,47.5102,304.052,-341.868,-0.8443,299.686,-246.116,-23.6895
46.425,130.954,-207.344,1107.06,153.95,-200.624,934.79,210.491,-167.744,431.397,219.104,-396.558,83.1541,175.962,-437.61,49.5628,301.631,-338.221,1.05852,296.011,-241.821,-22.4136
46.4333,128.396,-205.96,1107.67,152.109,-199.195,935.522,210.289,-163.298,432.792,215.956,-392.63,84.7916,172.831,-433.73,51.1457,298.379,-334.221,2.02227,293.313,-237.998,-20.7847
46.4417,125.986,-204.473,1108.22,149.872,-197.855,936.178,209.874,-159.312,433.991,213.093,-388.529,86.0473,169.743,-429.441,52.5819,294.969,-329.88,2.53415,290.527,-233.894,-19.6564
46.45,123.614,-202.961,1108.69,147.988,-196.353,936.838,209.664,-155.177,435.495,210.249,-384.218,87.1745,166.749,-425.11,53.6095,291.761,-325.022,3.21346,286.708,-228.653,-18.3421
46.4583,121.289,-201.539,1109.11,146.402,-194.511,937.41,209.213,-151.419,437.029,207.155,-379.382,88.0272,163.839,-420.447,54.4328,288.342,-319.658,4.25845,283.025,-223.146,-17.097
46.4667,119.213,-199.974,1109.45,144.145,-193.495,938.134,208.635,-147.588,438.267,204.325,-374.456,88.5832,161.096,-415.684,54.9663,285.149,-313.632,5.39219,279.481,-217.412,-15.5801
46.475,116.848,-198.586,1109.88,142.46,-192.139,938.731,207.981,-143.788,439.624,201.572,-369.083,89.1018,158.366,-410.474,55.2988,282.359,-307.757,6.12903,276.315,-211.24,-14.2129
46.4833,114.938,-197.085,1110.32,140.457,-190.598,939.445,207.084,-140.142,440.691,199.131,-363.95,89.2815,155.738,-405.199,55.3285,279.504,-301.592,6.95062,273.431,-204.974,-12.9014
46.4917,112.946,-195.584,1110.77,138.858,-189.047,940.068,206.207,-136.438,441.689,196.295,-358.493,89.3549,153.077,-399.596,55.2154,276.855,-295.681,7.37238,270.88,-198.799,-11.8705
46.5,110.914,-194.213,1111.31,137.572,-187.33,940.826,205.375,-133.095,442.907,193.78,-352.957,89.1876,150.671,-393.924,54.8211,274.555,-289.697,7.9276,268.751,-192.379,-10.5382
46.5083,109.086,-192.759,1111.87,136.031,-185.714,941.642,204.441,-129.822,443.876,191.576,-347.664,88.892,148.087,-387.808,54.249,272.589,-283.548,8.33046,266.926,-186.053,-9.50575
46.5167,107.258,-191.35,1112.49,134.749,-184.22,942.32,203.464,-126.703,444.995,189.281,-342.041,88.5028,145.869,-381.906,53.34,270.698,-277.268,8.766,265.554,-179.609,-8.46147
46.525,105.522,-189.955,1113.16,133.344,-182.618,943.035,202.559,-123.817,446.199,187.056,-335.72,87.7793,143.245,-375.677,52.5132,268.992,-271.086,8.87787,264.444,-173.353,-7.53123
46.5333,103.896,-188.521,1113.82,132.065,-181.069,943.751,201.435,-120.936,447.013,185.115,-329.992,86.9957,141.398,-368.896,51.068,267.625,-264.703,9.0791,263.498,-166.775,-6.76197
46.5417,102.223,-187.097,1114.53,130.959,-179.604,944.424,200.478,-118.378,447.914,183.237,-324.001,86.1965,139.536,-362.56,49.9538,266.365,-258.251,9.06986,262.563,-160.298,-6.18315
46.55,100.571,-185.765,1115.19,129.809,-178.207,945.022,199.18,-115.837,448.66,181.877,-318.035,84.9835,137.993,-355.825,48.4333,265.272,-251.643,9.05442,261.956,-153.438,-5.36001
46.5583,99.0943,-184.436,1115.84,128.733,-176.886,945.696,197.951,-113.51,449.599,180.817,-312.23,84.0068,136.687,-349.134,46.9945,264.231,-245.031,8.66085,261.163,-146.619,-4.9392
46.5667,97.5832,-183.135,1116.41,127.814,-175.378,946.336,196.563,-111.285,450.495,179.658,-305.826,82.801,135.567,-343.015,45.6084,263.253,-238.26,8.39078,260.516,-139.413,-4.45342
46.575,96.1687,-181.867,1116.95,126.629,-174.065,947.059,194.916,-109.035,451.235,178.768,-299.626,81.4316,134.654,-336.481,44.059,262.707,-231.147,7.68715,259.723,-132.355,-4.20064
46.5833,94.7878,-180.549,1117.53,125.534,-172.761,947.708,193.138,-107.045,451.845,178.014,-293.369,80.115,133.961,-330.092,42.3791,262.081,-223.872,7.19547,258.829,-124.913,-3.65341
46.5917,93.3058,-179.238,1118.06,124.599,-171.199,948.477,191.631,-104.928,452.669,177.349,-287.043,78.7315,133.481,-323.49,40.6028,261.237,-216.393,6.63394,257.279,-117.9,-3.5339
46.6,91.9444,-177.955,1118.6,123.675,-169.7,949.086,189.868,-103.005,453.255,177.016,-281.043,77.336,133.146,-316.995,38.8168,260.359,-208.735,6.31905,255.601,-110.265,-3.33267
46.6083,90.5996,-176.689,1119.09,122.777,-168.319,949.778,188.191,-101.081,453.772,176.432,-274.695,75.8501,132.892,-311.079,37.242,259.314,-200.843,5.9672,254.231,-102.656,-2.50316
46.6167,89.2197,-175.406,1119.61,121.859,-166.859,950.463,186.423,-99.1331,454.213,176.022,-268.884,74.399,132.761,-305.137,35.4838,257.949,-192.91,5.35953,251.583,-94.1161,-2.25455
46.625,88.0375,-174.064,1120.13,120.982,-165.348,951.096,184.593,-97.4311,454.572,175.748,-262.634,72.7322,132.641,-299.187,33.8243,256.579,-184.92,4.55356,248.778,-86.4054,-2.12806
46.6333,86.6751,-172.877,1120.65,120.097,-163.879,951.805,182.862,-95.8441,455.013,175.264,-256.623,71.3819,132.645,-293.261,32.0601,254.923,-177.152,3.69394,245.495,-78.3644,-2.17289
